고객번호,fluctuation,f_커리어,f_소형가전,f_셔츠,f_모피피혁,f_시티웨어,f_골프용품,f_통신컴퓨터,f_주방가전,f_트래디셔널,f_준보석시계,f_디자이너,f_대형가전,f_악기,f_보석,f_남성 트랜디,f_축산가공,f_남성정장,f_명품,Monetary,A_Monetary_실제지출,B_Monetary_실제지출,C_Monetary_실제지출,D_Monetary_실제지출,pred
3835,0.0,6.0,0.0001,7.0,1.0,5.0,-1.0,0.0001,-4.0,0.0,0.0001,-6.0,0.0001,0.0,0.0,0.0,2.0,6.0,-3.0,53830408.0,68979990.0,586300.0,478252.0,0.0,0
3836,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0,3.0,-1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,-2.0,0.0001,4.0,19335060.0,14869280.0,10369690.0,905910.0,5500.0,1
3837,1.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,2.0,3.0,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,28848652.0,34989970.0,2358504.0,0.0,22700.0,0
3838,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,4742902.0,1571750.0,542122.0,5035045.0,0.0,1
3839,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,1.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,7726118.0,341700.0,10364616.0,22150.0,0.0,1
3840,-1.0,0.0001,0.0001,0.0,0.0001,0.0001,-5.0,5.0,0.0,2.0,0.0001,0.0,0.0,0.0001,0.0001,0.0,3.0,-5.0,-4.0,48976690.0,72350190.0,185380.0,456330.0,0.0,1
3841,-1.0,0.0001,0.0001,0.0001,0.0001,2.0,0.0001,0.0001,0.0,0.0,4.0,0.0001,0.0001,0.0001,0.0001,-3.0,-8.0,0.0001,0.0001,27298175.0,9619470.0,23443858.0,46770.0,4900.0,0
3842,0.0,3.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,16228026.0,17230540.0,270914.0,2834163.0,0.0,0
3843,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,12562464.0,22800.0,274080.0,16488561.0,0.0,1
3844,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,4523283.0,37100.0,5800.0,5622266.0,0.0,0
3845,-1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,7804289.0,154100.0,34900.0,9987367.0,0.0,0
3846,-1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,2.0,0.0,0.0001,0.0001,8980811.0,603200.0,54807089.0,18900.0,0.0,1
3847,-2.0,0.0001,0.0001,-3.0,0.0001,0.0001,-3.0,0.0001,0.0,-4.0,0.0001,0.0001,0.0001,0.0001,0.0001,-4.0,-8.0,-2.0,-7.0,36782056.0,52372530.0,8357824.0,168380.0,8620.0,1
3848,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,-4.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,-4.0,0.0001,11083486.0,560700.0,15808117.0,69300.0,0.0,1
3849,0.0,0.0001,0.0001,0.0001,0.0001,0.0,0.0,0.0001,-1.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0,11743868.0,2749230.0,12494927.0,39490.0,25500.0,0
3850,-1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0,-5.0,-2.0,0.0001,10419392.0,281400.0,14163397.0,24890.0,0.0,1
3851,1.0,6.0,0.0001,8.0,0.0,3.0,4.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0001,0.0,0.0001,1.0,0.0,1.0,79548087.0,87991650.0,6827485.0,39090.0,12500.0,0
3852,2.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,2.0,-5.0,0.0001,0.0001,8380166.0,2309310.0,9874460.0,165256.0,0.0,1
3853,-1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,-3.0,0.0001,0.0001,7486957.0,1703550.0,1384168.0,6488560.0,0.0,0
3854,-1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,4.0,0.0,0.0001,0.0001,9027368.0,2224180.0,10056132.0,327628.0,0.0,1
3855,3.0,-8.0,0.0,5.0,0.0001,5.0,0.0001,0.0001,0.0,4.0,0.0001,0.0001,0.0001,0.0001,0.0,4.0,4.0,6.0,7.0,58744520.0,68063590.0,726200.0,5900.0,0.0,0
3856,3.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,7262432.0,612600.0,8298891.0,167780.0,0.0,0
3857,1.0,0.0001,0.0,-4.0,0.0001,0.0001,6.0,0.0001,2.0,9.0,-5.0,0.0,0.0001,0.0001,0.0,0.0001,-1.0,5.0,2.0,40035462.0,46613410.0,2971821.0,0.0,7000.0,0
3858,-1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6557434.0,499100.0,8129342.0,0.0,84500.0,1
3859,-1.0,7.0,0.0001,0.0001,0.0001,3.0,0.0,0.0,0.0001,-1.0,-9.0,0.0001,7.0,0.0001,0.0001,0.0001,0.0,0.0001,0.0,41418137.0,59219170.0,827547.0,20120.0,0.0,1
3860,1.0,1.0,0.0,3.0,0.0,2.0,2.0,0.0001,5.0,1.0,0.0001,0.0,0.0,0.0001,0.0001,7.0,-9.0,4.0,0.0,21488251.0,22888990.0,4142500.0,10680.0,0.0,0
3861,0.0,0.0001,0.0001,0.0,-5.0,0.0001,0.0,0.0001,-5.0,4.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,-1.0,0.0001,0.0001,16295284.0,11293770.0,9661022.0,529497.0,7000.0,0
3862,-1.0,0.0,0.0001,-1.0,0.0001,-4.0,-2.0,6.0,-9.0,2.0,0.0,-5.0,0.0001,0.0001,0.0001,0.0001,-2.0,0.0,-4.0,90993793.0,122900220.0,4357914.0,11210.0,87000.0,1
3863,0.0,0.0,0.0001,3.0,0.0001,0.0,5.0,0.0001,0.0001,-5.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,5.0,34041222.0,24209460.0,348900.0,19737617.0,0.0,0
3864,-1.0,3.0,0.0,1.0,6.0,0.0,2.0,0.0001,-6.0,-1.0,0.0001,0.0001,0.0001,0.0001,5.0,-7.0,-6.0,0.0001,4.0,96046158.0,136287290.0,4685025.0,4080293.0,0.0,1
3865,2.0,3.0,0.0001,5.0,0.0,0.0,5.0,0.0,3.0,7.0,8.0,0.0001,0.0001,0.0001,-5.0,6.0,-6.0,0.0,3.0,65609855.0,78707000.0,3398285.0,13650.0,200300.0,0
3866,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0,-6.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,-1.0,0.0001,-3.0,46826442.0,62184640.0,0.0,1207956.0,83100.0,0
3867,2.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6927612.0,1002860.0,96000.0,9097156.0,0.0,1
3868,2.0,0.0001,0.0001,1.0,0.0001,6.0,0.0001,0.0001,2.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,4.0,0.0001,0.0001,19171605.0,21640810.0,3246652.0,597246.0,0.0,0
3869,1.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0001,2.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0001,-3.0,26880987.0,23044100.0,8126546.0,0.0,1600.0,0
3870,-1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,10983388.0,40200.0,2016606.0,12207571.0,54880.0,0
3871,2.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,7962513.0,136800.0,8784851.0,1651264.0,0.0,1
3872,2.0,0.0,0.0001,0.0001,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0,0.0001,4.0,8807946.0,9428270.0,1580543.0,427955.0,0.0,0
3873,0.0,-5.0,0.0,3.0,-2.0,0.0001,-7.0,0.0001,0.0,-6.0,0.0001,0.0001,6.0,0.0001,5.0,0.0,-1.0,0.0001,0.0,19367130.0,24269300.0,379277.0,22900.0,0.0,0
3874,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,-3.0,0.0001,0.0001,0.0001,0.0001,0.0001,4.0,0.0001,0.0001,12510634.0,12156490.0,6085236.0,104260.0,0.0,1
3875,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,7.0,0.0001,0.0001,0.0001,8595705.0,761130.0,10067921.0,7044.0,0.0,0
3876,1.0,0.0001,0.0,0.0001,2.0,0.0001,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0001,5.0,6.0,0.0001,0.0001,64642579.0,80639120.0,783240.0,117079.0,0.0,0
3877,1.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0,0.0001,0.0,13809199.0,9115090.0,7807044.0,388930.0,0.0,0
3878,-3.0,0.0001,0.0001,4.0,2.0,0.0001,0.0001,0.0001,0.0,-7.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0,-1.0,-5.0,11625820.0,15971970.0,210340.0,7330.0,98550.0,1
3879,0.0,0.0001,0.0,5.0,0.0001,5.0,-1.0,0.0001,0.0,7.0,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0,4.0,0.0001,121924180.0,152197740.0,198870.0,18480.0,0.0,0
3880,1.0,5.0,0.0001,4.0,9.0,0.0001,-2.0,7.0,0.0,8.0,0.0001,2.0,5.0,0.0001,0.0,9.0,3.0,0.0001,-2.0,126587637.0,175665820.0,0.0,1991207.0,0.0,1
3881,0.0,7.0,0.0001,0.0001,0.0001,7.0,0.0001,0.0,0.0,1.0,8.0,0.0001,0.0001,0.0001,-7.0,0.0,0.0,2.0,4.0,89696452.0,113845810.0,2596849.0,63730.0,0.0,0
3882,0.0,-6.0,0.0001,-5.0,0.0001,-4.0,0.0,0.0,6.0,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,-5.0,-3.0,0.0001,0.0001,61070816.0,85536810.0,2197610.0,136920.0,25000.0,1
3883,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0001,0.0001,-3.0,0.0001,0.0,0.0001,0.0001,0.0001,-7.0,-2.0,0.0001,1.0,67537506.0,94352220.0,3726239.0,0.0,0.0,1
3884,-1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6150456.0,857900.0,85640.0,6866605.0,0.0,0
3885,-1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,-3.0,0.0001,0.0001,7513579.0,64800.0,9448385.0,255010.0,0.0,0
3886,-4.0,0.0,0.0001,0.0001,0.0001,-5.0,0.0001,0.0001,-1.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,4.0,0.0001,-3.0,10370408.0,9351790.0,5194662.0,121100.0,0.0,1
3887,-1.0,-1.0,0.0001,-5.0,0.0001,0.0001,7.0,0.0,-5.0,-3.0,0.0001,-3.0,-7.0,0.0001,0.0001,0.0,4.0,5.0,0.0,42174676.0,57057680.0,56686.0,15870.0,0.0,0
3888,0.0,0.0001,0.0001,0.0001,0.0001,4.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,-5.0,0.0001,0.0001,19483332.0,1605100.0,23893963.0,236278.0,0.0,1
3889,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,10865859.0,438800.0,126150.0,13785259.0,0.0,1
3890,0.0,-2.0,6.0,0.0001,0.0001,-2.0,3.0,0.0001,7.0,-5.0,0.0001,1.0,0.0001,0.0001,5.0,4.0,-7.0,0.0001,0.0,238575460.0,361383790.0,599900.0,0.0,0.0,1
3891,2.0,0.0,0.0001,0.0001,0.0001,0.0001,1.0,-4.0,0.0001,-3.0,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,2.0,0.0001,0.0001,10458365.0,12636960.0,4448765.0,375090.0,1800.0,1
3892,0.0,-3.0,0.0001,0.0,0.0,0.0001,0.0,5.0,-3.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,4.0,0.0,-6.0,58803810.0,65888790.0,7786770.0,89540.0,0.0,0
3893,2.0,8.0,0.0001,0.0,5.0,0.0001,0.0,0.0001,-5.0,-2.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,5.0,0.0,2.0,20272560.0,26129290.0,0.0,0.0,0.0,0
3894,0.0,0.0,0.0001,6.0,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,7.0,-7.0,0.0,0.0001,24581598.0,25658890.0,14770481.0,280121.0,0.0,1
3895,-2.0,4.0,-7.0,2.0,0.0,0.0001,-7.0,0.0,1.0,-1.0,0.0001,0.0,0.0,0.0001,0.0001,0.0,1.0,0.0001,6.0,72401703.0,95243660.0,2217561.0,44780.0,0.0,0
3896,2.0,6.0,0.0,0.0,0.0001,0.0001,0.0,0.0,5.0,4.0,0.0,0.0001,0.0,0.0001,8.0,0.0001,-6.0,0.0,6.0,63227092.0,62895370.0,18833223.0,93640.0,0.0,0
3897,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,3769974.0,18700.0,4955955.0,0.0,3500.0,1
3898,-2.0,6.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,-7.0,-3.0,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0001,-7.0,60801948.0,76824820.0,10846344.0,552044.0,67000.0,1
3899,3.0,0.0,0.0001,-2.0,0.0,2.0,2.0,0.0,7.0,0.0,0.0001,1.0,6.0,0.0001,0.0,0.0001,-2.0,7.0,3.0,45768051.0,54909160.0,5687290.0,37640.0,0.0,0
3900,-1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6878153.0,242450.0,8856671.0,37930.0,0.0,1
3901,-2.0,0.0001,0.0001,5.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,-6.0,-4.0,0.0001,0.0001,10911493.0,2192750.0,12223496.0,0.0,0.0,1
3902,-1.0,0.0,0.0001,0.0,0.0001,0.0,-3.0,-4.0,-3.0,0.0,0.0001,0.0001,5.0,0.0001,0.0001,6.0,4.0,0.0001,0.0,45327192.0,47745970.0,8706947.0,6511473.0,0.0,1
3903,2.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,4.0,19076290.0,772700.0,240500.0,22110936.0,0.0,0
3904,-1.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,-4.0,-4.0,0.0001,32459116.0,2594800.0,36522542.0,252544.0,0.0,0
3905,-1.0,0.0001,0.0001,0.0001,0.0001,0.0001,2.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,-1.0,27550945.0,15588150.0,15393857.0,2550.0,0.0,0
3906,3.0,0.0001,0.0001,0.0,0.0001,0.0001,1.0,0.0001,0.0,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,5.0,-1.0,0.0001,0.0,8417670.0,10087160.0,33040.0,0.0,292100.0,0
3907,0.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.0,-4.0,0.0001,0.0001,16232061.0,14500.0,21212207.0,228623.0,0.0,1
3908,0.0,2.0,0.0001,-4.0,-5.0,0.0001,0.0001,0.0001,0.0,0.0001,-1.0,0.0001,0.0,0.0001,0.0001,0.0001,-7.0,0.0001,0.0,55238389.0,81817680.0,1179729.0,30920.0,0.0,1
3909,0.0,0.0001,0.0001,4.0,0.0001,0.0001,0.0,0.0001,3.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0,11802520.0,16202230.0,15900.0,0.0,3720.0,0
3910,-1.0,0.0001,0.0001,4.0,0.0001,0.0001,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,-7.0,0.0001,0.0001,15674474.0,568200.0,19649872.0,53530.0,0.0,0
3911,2.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,3.0,5.0,0.0001,0.0001,1.0,0.0001,0.0001,0.0001,0.0,0.0001,0.0,19246250.0,15186000.0,8598492.0,165062.0,0.0,0
3912,0.0,0.0,2.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,-2.0,-5.0,0.0001,0.0001,0.0001,0.0001,0.0001,4.0,0.0001,0.0001,36303127.0,51797250.0,1506252.0,68530.0,0.0,1
3913,-1.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,9943171.0,1544000.0,10435037.0,20900.0,185250.0,0
3914,-1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,5077684.0,219600.0,501330.0,6038104.0,0.0,1
3915,0.0,0.0001,0.0001,-5.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,-2.0,0.0001,11763792.0,5983700.0,4274216.0,7976136.0,0.0,1
3916,1.0,0.0,0.0001,0.0001,0.0,0.0001,5.0,0.0001,0.0001,-1.0,5.0,2.0,0.0001,0.0001,0.0001,0.0001,-4.0,0.0001,0.0,27213571.0,23555330.0,4955449.0,7993879.0,0.0,0
3917,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,4933239.0,798030.0,5900.0,5243795.0,0.0,0
3918,-1.0,0.0,-4.0,3.0,0.0001,0.0001,0.0,0.0,-7.0,-6.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,-1.0,0.0001,0.0,20178802.0,23709470.0,2888959.0,19300.0,0.0,0
3919,1.0,4.0,0.0001,0.0,0.0001,0.0001,1.0,0.0001,4.0,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,4.0,0.0001,0.0001,18407461.0,22370270.0,560610.0,674851.0,0.0,0
3920,0.0,0.0,0.0001,6.0,0.0001,0.0001,4.0,0.0001,0.0001,4.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0,0.0001,-3.0,16326590.0,38805580.0,0.0,1552926.0,0.0,1
3921,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6828877.0,3091250.0,1347688.0,4833413.0,0.0,1
3922,0.0,-3.0,0.0001,5.0,0.0,0.0001,0.0,0.0001,0.0,1.0,0.0,0.0001,0.0001,0.0001,0.0001,1.0,-9.0,-7.0,1.0,36803495.0,33563400.0,15613516.0,20980.0,0.0,0
3923,0.0,3.0,0.0001,0.0001,0.0001,3.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,19364907.0,1643100.0,23990864.0,42580.0,0.0,1
3924,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,9.0,-3.0,0.0001,-5.0,41687720.0,69443230.0,248850.0,0.0,2100.0,1
3925,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,4.0,0.0001,0.0001,0.0001,0.0,7986047.0,373800.0,9450090.0,69250.0,0.0,0
3926,-1.0,0.0,0.0001,0.0,0.0,0.0,0.0001,6.0,-5.0,-2.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,2.0,0.0001,0.0,14412081.0,16672530.0,1903311.0,18970.0,0.0,0
3927,-1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,2685692.0,175000.0,0.0,3469776.0,0.0,1
3928,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,15175438.0,3849340.0,818513.0,14716417.0,0.0,0
3929,-1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,-6.0,0.0001,0.0001,13715451.0,108600.0,21564160.0,9400.0,0.0,1
3930,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.0,0.0,0.0001,0.0001,10245325.0,287340.0,1194418.0,12085157.0,0.0,1
3931,-1.0,-5.0,-4.0,0.0001,0.0001,0.0001,2.0,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0,0.0001,3.0,28717350.0,39677630.0,214090.0,26960.0,125880.0,1
3932,1.0,0.0,0.0001,6.0,0.0001,0.0001,0.0001,0.0001,0.0,5.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,5.0,0.0001,0.0001,13471802.0,8235000.0,8568304.0,193470.0,0.0,0
3933,3.0,2.0,0.0,2.0,3.0,-7.0,0.0001,0.0,4.0,0.0,0.0001,2.0,0.0001,0.0001,0.0001,0.0,4.0,0.0,0.0001,30722410.0,37992280.0,83450.0,62620.0,0.0,0
3934,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0,-1.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,-8.0,0.0001,0.0,30966050.0,37892760.0,0.0,24500.0,12000.0,0
3935,4.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,6.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,5.0,0.0001,0.0001,18837345.0,16818650.0,2194219.0,663500.0,0.0,0
3936,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0,-1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,3.0,0.0001,0.0001,35165094.0,41249290.0,4137169.0,889403.0,0.0,0
3937,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,11347073.0,2927330.0,9515338.0,1281724.0,0.0,0
3938,2.0,6.0,0.0001,0.0,0.0001,0.0,0.0001,0.0001,0.0001,7.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,-1.0,14684735.0,9906980.0,8694201.0,7970.0,2000.0,0
3939,0.0,0.0,0.0001,6.0,0.0001,0.0001,-1.0,0.0001,-3.0,6.0,0.0001,0.0,0.0001,0.0001,0.0001,2.0,5.0,0.0001,2.0,31921532.0,53505880.0,460542.0,39880.0,78110.0,1
3940,0.0,0.0,0.0001,0.0,7.0,0.0,0.0,0.0001,-4.0,6.0,0.0001,0.0,0.0001,0.0001,0.0001,2.0,0.0,0.0001,0.0,55949384.0,65858970.0,93800.0,11156963.0,0.0,1
3941,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,18395188.0,14863340.0,0.0,13292588.0,0.0,1
3942,1.0,0.0001,0.0,1.0,0.0001,0.0001,-2.0,0.0,-1.0,2.0,3.0,0.0001,0.0001,0.0001,0.0001,3.0,1.0,2.0,0.0001,18210970.0,26451470.0,848118.0,0.0,0.0,1
3943,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,13291043.0,219500.0,17692728.0,25440.0,0.0,1
3944,-1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,3.0,0.0,0.0001,0.0001,12477848.0,987440.0,14925557.0,8980.0,0.0,0
3945,0.0,1.0,0.0001,0.0,0.0,3.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,3.0,8167009.0,3025100.0,443510.0,7012774.0,0.0,0
3946,-1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,7707932.0,14000.0,10634650.0,54450.0,0.0,1
3947,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,5.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,5727884.0,1210710.0,6953334.0,15350.0,0.0,1
