고객번호,fluctuation,구매금액
5325,0.0,23591658
5326,0.0,7720622
5327,0.0,11279477
5328,-2.0,21463754
5329,0.0,15146056
5330,-1.0,11627996
5331,-1.0,42857172
5332,1.0,45456893
5333,-1.0,17002860
5334,0.0,41485418
5335,1.0,7357902
5336,1.0,14119433
5337,1.0,14893845
5338,-1.0,13592514
5339,2.0,43052600
5340,1.0,8722017
5341,1.0,51147213
5342,-1.0,66650070
5343,1.0,11496018
5344,0.0,7098938
5345,2.0,11278099
5346,-2.0,6063860
5347,1.0,10553332
5348,0.0,112904488
5349,-1.0,14762947
5350,0.0,8458076
5351,2.0,60950335
5352,0.0,13828502
5353,2.0,10282797
5354,-3.0,6877399
5355,1.0,7921781
5356,1.0,44669240
5357,-1.0,26954081
5358,1.0,9629218
5359,0.0,16362710
5360,-1.0,89567520
5361,0.0,13177199
5362,1.0,16281610
5363,1.0,21048060
5364,-4.0,16110010
5365,3.0,58517037
5366,0.0,11004366
5367,2.0,7573714
5368,0.0,16590831
5369,-1.0,9167370
5370,-1.0,55460630
5371,2.0,30214854
5372,-2.0,12503734
5373,2.0,8986516
5374,0.0,15669297
5375,0.0,12627287
5376,0.0,15036044
5377,-2.0,14845181
5378,-2.0,15885599
5379,1.0,35951110
5380,2.0,147290390
5381,1.0,16478986
5382,0.0,33197909
5383,1.0,12146231
5384,-1.0,9977271
5385,0.0,43113488
5386,2.0,38263710
5387,0.0,7740455
5388,1.0,77614311
5389,4.0,9396000
5390,0.0,20364593
5391,0.0,35054145
5392,0.0,5995329
5393,0.0,23095444
5394,1.0,13786906
5395,1.0,8172883
5396,-1.0,10025568
5397,1.0,17325596
5398,-3.0,12354690
5399,0.0,8580625
5400,0.0,7964727
5401,0.0,21718676
5402,1.0,6256741
5403,1.0,12782707
5404,-3.0,52251180
5405,-1.0,12407164
5406,0.0,8158591
5407,1.0,13191288
5408,1.0,27156849
5409,0.0,106433524
5410,0.0,7141076
5411,0.0,9380679
5412,-3.0,12445274
5413,1.0,19109522
5414,0.0,9689924
5415,1.0,64647660
5416,-1.0,5024397
5417,1.0,61874057
5418,0.0,11692501
5419,2.0,40945840
5420,-2.0,13212765
5421,0.0,46066251
5422,2.0,10522992
5423,0.0,11350414
5424,-2.0,100302744
5425,1.0,5790596
5426,1.0,20376120
5427,0.0,29872577
5428,-2.0,76122132
5429,1.0,13140077
5430,1.0,19516353
5431,0.0,23263856
5432,-1.0,100869724
5433,0.0,15991450
5434,0.0,9107301
5435,3.0,11772710
5436,1.0,11169448
5437,1.0,37443764
5438,2.0,7988288
5439,-1.0,16757652
5440,0.0,19001797
5441,-1.0,8401490
5442,1.0,91617002
5443,0.0,13321100
5444,-2.0,7152351
5445,-1.0,58556919
5446,-1.0,7461737
5447,2.0,5267160
5448,0.0,8745380
5449,1.0,10726157
5450,1.0,13921984
5451,0.0,12233269
5452,0.0,6200302
5453,4.0,9047203
5454,-3.0,5714173
5455,2.0,7093748
5456,1.0,14466898
5457,0.0,35753284
5458,-1.0,6812947
5459,-1.0,14284784
5460,1.0,34076743
5461,-1.0,12370568
5462,-1.0,41381480
5463,2.0,10310843
5464,-1.0,10465152
5465,2.0,16786915
5466,-1.0,34997131
5467,0.0,11073606
5468,-1.0,111880390
5469,0.0,14405839
5470,1.0,19272390
5471,0.0,11823843
5472,2.0,9388856
5473,1.0,55917409
5474,0.0,11760596
5475,1.0,52321850
5476,0.0,43612540
5477,-1.0,10417043
5478,1.0,5311711
5479,-2.0,17146944
5480,1.0,8524965
5481,1.0,33473384
5482,0.0,31204112
5483,-1.0,4534352
5484,0.0,64000502
5485,-1.0,16000743
5486,-5.0,21222595
5487,0.0,21237083
5488,-3.0,54190910
5489,0.0,26468680
5490,0.0,22491390
5491,1.0,61767640
5492,0.0,18494674
5493,2.0,42729477
5494,-1.0,74362160
5495,-4.0,57467292
5496,0.0,63447014
5497,-1.0,10079940
5498,0.0,26300797
5499,-1.0,63783550
5500,2.0,8216622
5501,-4.0,22569884
5502,0.0,9607920
5503,0.0,19288020
5504,0.0,45526929
5505,1.0,24644538
5506,-2.0,12424125
5507,-2.0,46006908
5508,2.0,5697609
5509,0.0,10850071
5510,-1.0,15057359
5511,-2.0,13971060
5512,0.0,12160746
5513,0.0,3530662
5514,-3.0,10095828
5515,0.0,11368365
5516,0.0,15549079
5517,1.0,14863338
5518,1.0,10118188
5519,-1.0,5828185
5520,2.0,8333590
5521,-2.0,27352308
5522,1.0,7748404
5523,0.0,18047310
5524,1.0,7603940
5525,0.0,9129899
5526,-2.0,16439402
5527,0.0,151783790
5528,1.0,6661966
5529,0.0,90292734
5530,0.0,21691571
5531,0.0,1281580
5532,-1.0,94943781
5533,1.0,5908284
5534,0.0,10148233
5535,-1.0,10811576
5536,0.0,18870520
5537,-5.0,9121103
5538,0.0,12516802
5539,0.0,13957959
5540,0.0,34399916
5541,-1.0,42770355
5542,-2.0,65604420
5543,-1.0,3300002
5544,-1.0,43676862
5545,0.0,5395947
5546,1.0,51614010
5547,1.0,18332028
5548,0.0,8312186
5549,1.0,26837522
5550,1.0,12138679
5551,-1.0,3649354
5552,-1.0,65584281
5553,0.0,12467147
5554,0.0,38031305
5555,3.0,92412652
5556,1.0,27536136
5557,-1.0,26839800
5558,0.0,13576667
5559,-1.0,9902960
5560,0.0,12608518
5561,1.0,49124839
5562,1.0,22997141
5563,-1.0,11311090
5564,-2.0,70331128
5565,0.0,77930532
5566,-1.0,11521652
5567,0.0,17061715
5568,0.0,34217567
5569,0.0,29065302
5570,1.0,31864910
5571,-1.0,16627888
5572,0.0,3801771
5573,1.0,23109760
5574,0.0,11228082
5575,0.0,23657142
5576,1.0,10987164
5577,0.0,23270371
5578,0.0,1054349
5579,0.0,19611680
5580,0.0,23142318
5581,0.0,5215881
5582,0.0,73552391
5583,0.0,23752414
5584,0.0,453442785
5585,-1.0,11713535
5586,0.0,7507718
5587,0.0,8255472
5588,0.0,11924015
5589,-1.0,42236170
5590,0.0,58681125
5591,1.0,9183731
5592,1.0,114486452
5593,-2.0,25614050
5594,0.0,86367450
5595,2.0,8583109
5596,-1.0,29258588
5597,-6.0,17613106
5598,-1.0,36936234
5599,1.0,4279178
5600,1.0,9416543
5601,-1.0,73505060
5602,-1.0,35516495
5603,0.0,5522245
5604,3.0,18638806
5605,0.0,11370798
5606,-2.0,71687110
5607,1.0,53118720
5608,-5.0,22023660
5609,-1.0,149823792
5610,7.0,12281560
5611,2.0,6537899
5612,1.0,12136834
5613,0.0,6304282
5614,0.0,11494117
5615,1.0,13330851
5616,0.0,28374440
5617,1.0,99453250
5618,0.0,8713038
5619,-1.0,63815511
5620,0.0,8629613
5621,0.0,22280772
5622,-2.0,21909063
5623,0.0,89799016
5624,0.0,83998659
5625,-4.0,7693655
5626,1.0,2579097
5627,3.0,12642951
5628,2.0,14000455
5629,2.0,30195973
5630,2.0,73678850
5631,-3.0,12886800
5632,2.0,10973462
5633,0.0,9386256
5634,1.0,20043360
5635,3.0,5839892
5636,0.0,27080325
5637,0.0,27432324
5638,-1.0,29386314
5639,1.0,42445973
5640,-2.0,5560811
5641,1.0,6557513
5642,-1.0,82883847
5643,-1.0,61405413
5644,0.0,32215137
5645,0.0,98206885
5646,-1.0,13241792
5647,3.0,38276800
5648,0.0,36412169
5649,0.0,10747276
5650,0.0,9973085
5651,0.0,36671468
5652,-2.0,15201480
5653,1.0,10734860
5654,-2.0,10199831
5655,0.0,17689394
5656,3.0,2830962
5657,3.0,40735919
5658,-1.0,59684254
5659,0.0,5397754
5660,-1.0,10049019
5661,0.0,23850678
5662,-3.0,28295305
5663,-2.0,92996669
5664,0.0,22629419
5665,-1.0,6827893
5666,4.0,15640788
5667,-1.0,27172473
5668,-3.0,8954644
5669,2.0,34790006
5670,0.0,36027351
5671,1.0,41534265
5672,-1.0,6691318
5673,-4.0,14280653
5674,-1.0,7834251
5675,-3.0,9215167
5676,1.0,13364037
5677,-2.0,6927477
5678,1.0,22725141
5679,-2.0,82104220
5680,-1.0,17430740
5681,0.0,66621683
5682,0.0,29984276
5683,2.0,66565378
5684,1.0,5378642
5685,0.0,8324527
5686,0.0,76577300
5687,1.0,26290730
5688,0.0,12828778
5689,-1.0,12536290
5690,0.0,35254698
5691,1.0,92151874
5692,2.0,8630104
5693,0.0,22695840
5694,-3.0,58856400
5695,-2.0,13001899
5696,2.0,17175195
5697,0.0,142383569
5698,0.0,45580469
5699,-3.0,80967440
5700,0.0,12414087
5701,0.0,12044094
5702,0.0,64332180
5703,0.0,21659590
5704,5.0,13944392
5705,0.0,16542569
5706,0.0,15405438
5707,-1.0,33364910
5708,1.0,43971369
5709,1.0,11123328
5710,-2.0,17046720
5711,0.0,26406116
5712,0.0,18309870
5713,0.0,27104060
5714,0.0,11479352
5715,0.0,82002067
5716,2.0,58850334
5717,4.0,17995550
5718,0.0,7554278
5719,-1.0,9965507
5720,0.0,233009811
5721,0.0,14697467
5722,0.0,9031318
5723,0.0,18244435
5724,-1.0,27594020
5725,-2.0,120832322
5726,-1.0,71876358
5727,0.0,32157830
5728,1.0,11358966
5729,1.0,7327795
5730,-3.0,21394400
5731,-1.0,19234775
5732,1.0,9640260
5733,-1.0,10364812
5734,0.0,11844503
5735,0.0,5375540
5736,0.0,46366583
5737,0.0,10404669
5738,0.0,9046064
5739,3.0,51458750
5740,1.0,53767653
5741,1.0,11291898
5742,-1.0,48501654
5743,0.0,8314611
5744,-3.0,23802285
5745,1.0,13627923
5746,-1.0,14905357
5747,0.0,77300216
5748,0.0,7324350
5749,0.0,1718260
5750,1.0,14609151
5751,0.0,193725515
5752,0.0,16194937
5753,0.0,27552703
5754,1.0,34208179
5755,0.0,5599125
5756,-1.0,8289925
5757,1.0,12633533
5758,-1.0,10993080
5759,-2.0,46809060
5760,0.0,68134930
5761,-3.0,34971386
5762,1.0,86608480
5763,0.0,6735493
5764,1.0,3354526
5765,0.0,7091397
5766,2.0,12005815
5767,1.0,12543529
5768,1.0,33548810
5769,0.0,5045729
5770,0.0,37845180
5771,0.0,3432327
5772,2.0,8919457
5773,-2.0,7955164
5774,-1.0,61445360
5775,2.0,13922800
5776,0.0,17810110
5777,1.0,5684284
5778,1.0,9920583
5779,-2.0,62133374
5780,0.0,9205595
5781,1.0,21361430
5782,-1.0,16310084
5783,-1.0,11397762
5784,2.0,37483504
5785,1.0,5493091
5786,-1.0,9406315
5787,1.0,36977450
5788,2.0,13324156
5789,1.0,12395508
5790,-1.0,14080437
5791,-1.0,60357890
5792,1.0,39952399
5793,-1.0,47567120
5794,2.0,41024109
5795,2.0,11731070
5796,0.0,8519484
5797,0.0,40584490
5798,2.0,8068512
5799,-1.0,9444160
5800,1.0,10142573
5801,1.0,8462130
5802,0.0,9697400
5803,1.0,8596821
5804,-1.0,54866486
5805,2.0,8790980
5806,1.0,15740624
5807,0.0,32201360
5808,1.0,52266564
5809,2.0,12783958
5810,1.0,110485610
5811,-1.0,28608687
5812,1.0,11863633
5813,0.0,55635979
5814,0.0,59635680
5815,1.0,4060875
5816,-3.0,60221166
5817,1.0,67458342
5818,-1.0,10178075
5819,1.0,27360350
5820,0.0,40348120
5821,0.0,9451467
5822,2.0,7223060
5823,0.0,148144374
5824,2.0,106201530
5825,0.0,171287110
5826,0.0,20306400
5827,0.0,14945864
5828,0.0,22378760
5829,0.0,36049660
5830,0.0,79127250
5831,1.0,13780676
5832,0.0,10100412
5833,-2.0,6964183
5834,0.0,13498315
5835,-1.0,131868316
5836,0.0,13021068
5837,1.0,15352614
5838,3.0,16236748
5839,-2.0,21230380
5840,-2.0,14246272
5841,2.0,13351546
5842,1.0,56130790
5843,-2.0,6607102
5844,2.0,9325506
5845,-2.0,9925357
5846,-1.0,35913528
5847,0.0,128033776
5848,-2.0,19418802
5849,2.0,9922402
5850,1.0,178443380
5851,1.0,42812900
5852,2.0,104660958
5853,2.0,64587700
5854,4.0,5926201
5855,-1.0,9298730
5856,1.0,11225118
5857,0.0,6168228
5858,0.0,10994664
5859,-1.0,9745519
5860,0.0,15712402
5861,-5.0,97032852
5862,-1.0,13415154
5863,1.0,18958825
5864,1.0,3350136
5865,-2.0,22127368
5866,1.0,7568422
5867,0.0,20014092
5868,1.0,42921956
5869,-1.0,10322513
5870,-1.0,49965030
5871,0.0,10990356
5872,1.0,157595275
5873,2.0,9137692
5874,5.0,14115890
5875,-3.0,46084763
5876,0.0,14335490
5877,1.0,49767110
5878,-2.0,74276430
5879,1.0,14280950
5880,-3.0,9987851
5881,-1.0,110202220
5882,1.0,7200864
5883,1.0,11802817
5884,0.0,42289350
5885,-5.0,20299480
5886,0.0,34088586
5887,2.0,5081676
5888,-3.0,9047810
5889,0.0,25284362
5890,-1.0,6744115
5891,0.0,44989494
5892,1.0,12082353
5893,-1.0,16452352
5894,1.0,40308394
5895,-2.0,212669760
5896,-1.0,10067806
5897,-1.0,34729616
5898,1.0,11904933
5899,1.0,30573217
5900,0.0,42738924
5901,0.0,40339040
5902,0.0,14127189
5903,1.0,38314460
5904,1.0,8470925
5905,1.0,11802728
5906,0.0,4154014
5907,3.0,11502950
5908,-1.0,4885033
5909,0.0,51957200
5910,2.0,9173650
5911,2.0,46872684
5912,-1.0,7924445
5913,1.0,14425958
5914,1.0,21110477
5915,0.0,55690076
5916,-3.0,206378285
5917,0.0,23345034
5918,0.0,17044490
5919,-1.0,41689050
5920,-1.0,8273930
5921,1.0,8826997
5922,0.0,69883934
5923,0.0,96850
5924,3.0,58728649
5925,0.0,19059488
5926,-1.0,5740670
5927,-1.0,51081599
5928,0.0,9608460
5929,0.0,12449475
5930,-1.0,38932781
5931,1.0,9972125
5932,-2.0,31221418
5933,1.0,9999550
5934,2.0,71434267
5935,-1.0,10934924
5936,0.0,43161900
5937,2.0,16245952
5938,0.0,63487277
5939,-4.0,64925344
5940,-1.0,13893226
5941,-1.0,11115032
5942,1.0,54757607
5943,0.0,28859299
5944,0.0,187814547
5945,1.0,17489013
5946,5.0,66028158
5947,0.0,223248191
5948,0.0,155853426
5949,-3.0,5460229
5950,0.0,35596217
5951,2.0,4687914
5952,2.0,5860507
5953,0.0,43109532
5954,1.0,30991340
5955,2.0,5849599
5956,0.0,218954190
5957,1.0,63612008
5958,1.0,6910900
5959,0.0,22601258
5960,-3.0,17349054
5961,1.0,11033890
5962,1.0,6197467
5963,1.0,43055054
5964,0.0,10872576
5965,0.0,279897058
5966,1.0,25320487
5967,0.0,118631840
5968,0.0,15494695
5969,0.0,10116037
5970,-1.0,53569802
5971,0.0,41550245
5972,-1.0,11623062
5973,1.0,15805843
5974,3.0,8343442
5975,2.0,44676041
5976,0.0,50809895
5977,1.0,28840910
5978,3.0,15623306
5979,0.0,10749625
5980,0.0,12834275
5981,1.0,22080280
5982,1.0,11074729
5983,1.0,14362101
5984,1.0,18023580
5985,0.0,7486950
5986,1.0,3613535
5987,0.0,6979243
5988,2.0,34625270
5989,-2.0,7373631
5990,-2.0,14385725
5991,1.0,11146528
5992,2.0,6091667
5993,0.0,11254128
5994,-1.0,3120645
5995,0.0,12544301
5996,2.0,16267420
5997,2.0,9435567
5998,-2.0,6136561
5999,-1.0,66786140
6000,0.0,15852571
6001,1.0,26942650
6002,1.0,9755118
6003,-1.0,11880761
6004,0.0,26769114
6005,1.0,52892121
6006,2.0,41062174
6007,0.0,8312445
6008,1.0,154078520
6009,0.0,7543253
6010,-1.0,5512770
6011,-1.0,50981770
6012,0.0,458191824
6013,-7.0,21223313
6014,0.0,6074517
6015,0.0,260903640
6016,-1.0,6581728
6017,3.0,16629226
6018,0.0,6489916
6019,-1.0,79804630
6020,1.0,32721125
6021,0.0,29307408
6022,0.0,29040228
6023,0.0,23623960
6024,-7.0,27362516
6025,-1.0,13097531
6026,-1.0,15115813
6027,-3.0,7259652
6028,0.0,3501061
6029,0.0,69180186
6030,1.0,16361213
6031,0.0,10100052
6032,1.0,11512910
6033,0.0,19799632
6034,-1.0,11266131
6035,0.0,13924930
6036,1.0,43059218
6037,0.0,8313036
6038,1.0,54665002
6039,-3.0,5895778
6040,-1.0,6330745
6041,1.0,29371355
6042,0.0,37195721
6043,0.0,12132222
6044,1.0,9294550
6045,1.0,7792687
6046,2.0,20513499
6047,0.0,21472740
6048,1.0,8929178
6049,0.0,6852547
6050,1.0,17262613
6051,-1.0,32523710
6052,4.0,11651578
6053,4.0,11828558
6054,0.0,19141940
6055,0.0,10677797
6056,1.0,68389160
6057,0.0,4335453
6058,1.0,7187696
6059,1.0,24846541
6060,1.0,13517896
6061,1.0,13840454
6062,-2.0,7483444
6063,1.0,11482749
6064,0.0,6695972
6065,3.0,6257490
6066,-1.0,15041786
6067,-3.0,36543840
6068,-1.0,26069790
6069,0.0,13624857
6070,0.0,52939832
6071,0.0,28079777
6072,-1.0,46566221
6073,-1.0,13811176
6074,0.0,13851051
6075,-2.0,9239451
6076,-1.0,33372841
6077,1.0,10134126
6078,1.0,19110360
6079,-1.0,27850380
6080,0.0,16449801
6081,-9.0,69627100
6082,1.0,8978053
6083,0.0,52096234
6084,1.0,6811546
6085,-3.0,10659111
6086,0.0,16254444
6087,-1.0,43838120
6088,0.0,46695436
6089,2.0,8323000
6090,-3.0,8050528
6091,0.0,6864950
6092,-3.0,17661792
6093,1.0,7912535
6094,0.0,11653108
6095,-2.0,14534595
6096,-1.0,56966525
6097,3.0,6575097
6098,0.0,2404824
6099,0.0,19374216
6100,-1.0,43378094
6101,-1.0,13030157
6102,0.0,16081960
6103,2.0,10599766
6104,1.0,10668968
6105,-1.0,6764660
6106,0.0,10192323
6107,0.0,50529412
6108,-1.0,13006177
6109,1.0,91366719
6110,-1.0,46111501
6111,2.0,8935171
6112,-1.0,12475398
6113,0.0,58486710
6114,0.0,26485578
6115,-3.0,18759871
6116,1.0,27586020
6117,-2.0,15809452
6118,-4.0,3984155
6119,-2.0,13498771
6120,0.0,9082073
6121,0.0,39956073
6122,1.0,11693141
6123,-3.0,96728359
6124,1.0,26579150
6125,1.0,60632851
6126,-2.0,15448383
6127,3.0,8436998
6128,0.0,306448219
6129,1.0,16129452
6130,2.0,12885340
6131,2.0,12079370
6132,1.0,25903606
6133,-2.0,72648265
6134,-1.0,41345366
6135,0.0,15245277
6136,-1.0,78235024
6137,0.0,108086858
6138,0.0,52952070
6139,1.0,37166283
6140,0.0,8963109
6141,2.0,19808390
6142,2.0,78197213
6143,2.0,9287287
6144,-2.0,47111150
6145,-1.0,6402316
6146,0.0,38294460
6147,-1.0,8914311
6148,1.0,11908479
6149,0.0,115887209
6150,1.0,13218778
6151,0.0,12280923
6152,-1.0,54081500
6153,-1.0,26854229
6154,-2.0,11164352
6155,1.0,16490631
6156,0.0,3284334
6157,0.0,33643618
6158,0.0,16817710
6159,-2.0,12816273
6160,-1.0,64756746
6161,2.0,11629244
6162,-1.0,16510995
6163,0.0,12775620
6164,0.0,23079124
6165,2.0,45823670
6166,1.0,6261029
6167,0.0,11134595
6168,0.0,37724664
6169,0.0,42449970
6170,1.0,7581069
6171,0.0,17184763
6172,-1.0,9544156
6173,-2.0,39533911
6174,1.0,10262469
6175,0.0,12245003
6176,-1.0,112287120
6177,-2.0,15808305
6178,0.0,9621469
6179,-4.0,21682380
6180,0.0,9128674
6181,-1.0,104276721
6182,-2.0,5479988
6183,0.0,86500650
6184,-3.0,14644683
6185,0.0,18512387
6186,0.0,10638367
6187,-1.0,21254926
6188,0.0,15931918
6189,0.0,19163562
6190,0.0,10123353
6191,-1.0,5097655
6192,1.0,55056570
6193,0.0,15557183
6194,-2.0,16697180
6195,-1.0,7145525
6196,-1.0,51162856
6197,0.0,17594139
6198,1.0,16822205
6199,1.0,7704950
6200,-1.0,279444976
6201,0.0,14864541
6202,0.0,54108504
6203,0.0,13242377
6204,0.0,10571220
6205,1.0,12108343
6206,0.0,9240781
6207,0.0,1443498636
6208,0.0,12549656
6209,-1.0,7164611
6210,2.0,19327821
6211,0.0,32999725
6212,-1.0,8755028
6213,1.0,30180235
6214,-1.0,49577252
6215,-1.0,11521364
6216,-1.0,116307881
6217,2.0,78386720
6218,-1.0,24485040
6219,0.0,9654268
6220,-1.0,13950006
6221,1.0,59200160
6222,1.0,24540910
6223,0.0,20294170
6224,0.0,47287113
6225,-2.0,8121706
6226,4.0,35216119
6227,-1.0,21867513
6228,1.0,58802961
6229,-1.0,40814890
6230,1.0,62503940
6231,-1.0,16379310
6232,1.0,16978811
6233,0.0,3128413
6234,-1.0,16109606
6235,2.0,9584872
6236,1.0,219397331
6237,0.0,8184645
6238,-1.0,49992465
6239,-1.0,14569497
6240,2.0,12034680
6241,-1.0,16842142
6242,1.0,52388660
6243,-2.0,23397041
6244,-1.0,6677517
6245,-3.0,10994617
6246,1.0,5339283
6247,1.0,43768228
6248,0.0,3511922
6249,-2.0,10599655
6250,-3.0,15391144
6251,-1.0,53360941
6252,2.0,80451564
6253,-2.0,6701313
6254,1.0,18758191
6255,1.0,12330507
6256,0.0,30765860
6257,3.0,13798852
6258,1.0,64559058
6259,2.0,39517580
6260,0.0,7436577
6261,-1.0,21163367
6262,0.0,4325226
6263,4.0,14649256
6264,1.0,46932008
6265,0.0,10024020
6266,1.0,37389480
6267,1.0,44621627
6268,-1.0,3684082
6269,0.0,18007670
6270,0.0,13056716
6271,0.0,11084220
6272,0.0,2364930
6273,1.0,14004645
6274,1.0,12760483
6275,2.0,14625175
6276,0.0,107314350
6277,-1.0,19344777
6278,0.0,42233659
6279,1.0,19704404
6280,0.0,44470331
6281,1.0,10597988
6282,1.0,43350731
6283,-1.0,19901941
6284,-2.0,12896335
6285,0.0,16099749
6286,-1.0,8441324
6287,0.0,181159710
6288,0.0,33889358
6289,0.0,20876940
6290,1.0,38642310
6291,1.0,61743434
6292,2.0,9112102
6293,-1.0,12679838
6294,4.0,6874895
6295,-1.0,9054536
6296,1.0,18074496
6297,-1.0,14868046
6298,-1.0,10616884
6299,1.0,106877780
6300,1.0,20506170
6301,-1.0,79658922
6302,2.0,73228705
6303,1.0,38437910
6304,0.0,27717533
6305,0.0,5755891
6306,1.0,6729389
6307,0.0,12825392
6308,-1.0,28057637
6309,3.0,12283760
6310,0.0,95470290
6311,2.0,10031645
6312,0.0,8204113
6313,1.0,13609714
6314,0.0,16642215
6315,1.0,43477380
6316,-1.0,29145900
6317,-1.0,25193500
6318,4.0,10542701
6319,-1.0,18704067
6320,2.0,9342433
6321,0.0,217177018
6322,1.0,4759778
6323,1.0,108860454
6324,2.0,12229718
6325,1.0,31633843
6326,1.0,12543780
6327,-1.0,10949004
6328,-1.0,13041548
6329,2.0,11135779
6330,-2.0,41259350
6331,-4.0,12749420
6332,0.0,9167090
6333,-3.0,48107035
6334,3.0,8930823
6335,1.0,38259534
6336,2.0,9208976
6337,1.0,8124394
6338,-6.0,8781288
6339,1.0,10335780
6340,3.0,12538199
6341,-2.0,12882570
6342,0.0,5599120
6343,1.0,13762630
6344,0.0,19923649
6345,-5.0,6582970
6346,0.0,12415148
6347,0.0,9447798
6348,0.0,9149179
6349,0.0,5441792
6350,-1.0,19234410
6351,0.0,5677249
6352,2.0,28012984
6353,-5.0,9507759
6354,-2.0,13021111
6355,0.0,610395098
6356,1.0,17893000
6357,1.0,13504715
6358,1.0,29926883
6359,-2.0,9039102
6360,-2.0,78036313
6361,0.0,6684961
6362,0.0,71809620
6363,-1.0,9257025
6364,0.0,19650598
6365,1.0,27787220
6366,1.0,16500478
6367,1.0,9759815
6368,-4.0,11498720
6369,1.0,12007699
6370,-4.0,11426277
6371,-1.0,15005121
6372,0.0,12696354
6373,-2.0,12667649
6374,1.0,49877318
6375,0.0,24435044
6376,0.0,61274829
6377,0.0,13953394
6378,-4.0,5466775
6379,1.0,31201735
6380,0.0,28830670
6381,1.0,5393360
6382,1.0,65862380
6383,1.0,8407379
6384,-1.0,61897650
6385,1.0,5884206
6386,2.0,9057400
6387,1.0,59557492
6388,0.0,40999981
6389,-1.0,67433306
6390,2.0,12100087
6391,1.0,10217460
6392,0.0,8616009
6393,0.0,5583659
6394,0.0,9779109
6395,-3.0,34487664
6396,0.0,9393015
6397,-1.0,96422116
6398,1.0,15944269
6399,2.0,13764826
6400,1.0,21686550
6401,1.0,11387722
6402,1.0,21367217
6403,1.0,39088956
6404,0.0,212640484
6405,-1.0,5227347
6406,1.0,10674697
6407,-3.0,14551980
6408,3.0,83273449
6409,1.0,63426897
6410,-1.0,29188414
6411,0.0,45903213
6412,-1.0,10066743
6413,0.0,8822878
6414,1.0,35030058
6415,0.0,10837646
6416,0.0,6347035
6417,-3.0,3820672
6418,1.0,111506307
6419,1.0,17159233
6420,-1.0,50863369
6421,0.0,19559930
6422,0.0,7826010
6423,0.0,18375437
6424,2.0,45397750
6425,0.0,9808747
6426,0.0,10339584
6427,3.0,12885112
6428,2.0,68536130
6429,0.0,6420478
6430,1.0,8686883
6431,-1.0,52454847
6432,-1.0,13867544
6433,1.0,4316554
6434,-1.0,16393495
6435,0.0,44666757
6436,1.0,46701066
6437,-1.0,14044845
6438,0.0,7459603
6439,2.0,102886454
6440,0.0,35500832
6441,-1.0,40816306
6442,1.0,80440330
6443,1.0,54773822
6444,0.0,8382454
6445,-1.0,40083716
6446,2.0,21903590
6447,0.0,8014661
6448,-1.0,50768741
6449,0.0,40292492
6450,0.0,40243056
6451,0.0,8333593
6452,0.0,11907117
6453,2.0,5373679
6454,1.0,143066390
6455,-2.0,6174274
6456,-1.0,73416099
6457,1.0,36817010
6458,1.0,16391284
6459,-2.0,14893118
6460,-1.0,59197403
6461,-2.0,68179070
6462,-1.0,14686080
6463,0.0,35384746
6464,1.0,11977550
6465,-1.0,95269725
6466,0.0,21292609
6467,0.0,7049406
6468,0.0,8649717
6469,-1.0,7070473
6470,0.0,34595950
6471,0.0,180593907
6472,2.0,25844542
6473,0.0,13151048
6474,-2.0,7503121
6475,0.0,6831344
6476,1.0,10554761
6477,-3.0,14256377
6478,2.0,9010742
6479,-2.0,9711759
6480,0.0,66858439
6481,-2.0,5170027
6482,0.0,14300574
6483,-3.0,10231374
6484,0.0,11074271
6485,0.0,19097321
6486,2.0,11513736
6487,1.0,4904464
6488,0.0,19516752
6489,0.0,49143529
6490,1.0,23010850
6491,-1.0,24911650
6492,-1.0,11707378
6493,-1.0,53288750
6494,0.0,71483670
6495,3.0,22135972
6496,0.0,23207031
6497,2.0,36246820
6498,-1.0,25328150
6499,0.0,37113066
6500,1.0,7145230
6501,0.0,31183507
6502,-1.0,10146641
6503,2.0,12976336
6504,0.0,19379085
6505,-2.0,6037943
6506,0.0,42895313
6507,0.0,16256988
6508,-1.0,9235943
6509,2.0,5134030
6510,0.0,21591985
6511,-3.0,7781789
6512,-4.0,3323210
6513,2.0,30234872
6514,1.0,27912425
6515,-1.0,36153683
6516,1.0,34456770
6517,-2.0,76102183
6518,0.0,12910394
6519,1.0,23629012
6520,1.0,7908075
6521,-1.0,15769884
6522,0.0,32599382
6523,1.0,44332164
6524,0.0,24157556
6525,-1.0,17451977
6526,-1.0,16798932
6527,0.0,9180479
6528,1.0,12485374
6529,-3.0,15672418
6530,1.0,4706289
6531,-2.0,32139910
6532,0.0,12601597
6533,-2.0,16035268
6534,-2.0,12340156
6535,0.0,43237197
6536,0.0,5835881
6537,-4.0,10603190
6538,-1.0,22154924
6539,1.0,12752922
6540,1.0,9344446
6541,-1.0,9837808
6542,0.0,8805862
6543,0.0,100007480
6544,-1.0,6171409
6545,1.0,5135258
6546,0.0,35321793
6547,-1.0,37678255
6548,0.0,112935360
6549,0.0,8129486
6550,-2.0,10964575
6551,0.0,56734829
6552,-1.0,47779040
6553,0.0,25020870
6554,0.0,9832249
6555,2.0,9600149
6556,1.0,14216631
6557,1.0,8559046
6558,0.0,39971711
6559,1.0,12178881
6560,0.0,11982870
6561,1.0,16680863
