,고객번호,sa
2485,8088,W30
2486,8090,W30
2487,8092,W30
2488,10447,W30
2489,8093,W30
2490,8095,W30
2491,8096,W30
2492,8080,W30
2493,8078,W30
2494,8077,W30
2495,15948,W30
2496,10534,W30
2497,10531,W30
2498,15928,W30
2499,8065,W30
2500,8066,W30
2501,10523,W30
2502,10521,W30
2503,8067,W30
2504,8062,W30
2505,8068,W30
2506,8070,W30
2507,8072,W30
2508,8073,W30
2509,15939,W30
2510,8074,W30
2511,15940,W30
2512,8075,W30
2513,8076,W30
2514,8069,W30
2515,8097,W30
2516,10624,W30
2517,10631,W30
2518,7986,W30
2519,7987,W30
2520,7988,W30
2521,7989,W30
2522,7990,W30
2523,10758,W30
2524,7991,W30
2525,7992,W30
2526,15741,W30
2527,7993,W30
2528,7994,W30
2529,10743,W30
2530,7997,W30
2531,7998,W30
2532,7999,W30
2533,10734,W30
2534,8000,W30
2535,15727,W30
2536,15726,W30
2537,7985,W30
2538,10777,W30
2539,15692,W30
2540,7977,W30
2541,15704,W30
2542,15705,W30
2543,7978,W30
2544,7979,W30
2545,15707,W30
2546,10807,W30
2547,8001,W30
2548,10804,W30
2549,7980,W30
2550,7981,W30
2551,10793,W30
2552,10787,W30
2553,7982,W30
2554,7983,W30
2555,7984,W30
2556,15723,W30
2557,10801,W30
2558,10627,W30
2559,8002,W30
2560,8005,W30
2561,15809,W30
2562,10671,W30
2563,8018,W30
2564,10668,W30
2565,8020,W30
2566,8021,W30
2567,8022,W30
2568,10657,W30
2569,8024,W30
2570,8025,W30
2571,8026,W30
2572,8027,W30
2573,8029,W30
2574,8030,W30
2575,10637,W30
2576,15834,W30
2577,10634,W30
2578,15805,W30
2579,15802,W30
2580,10680,W30
2581,8017,W30
2582,8006,W30
2583,8007,W30
2584,15765,W30
2585,8008,W30
2586,10709,W30
2587,8009,W30
2588,8011,W30
2589,8012,W30
2590,8004,W30
2591,15776,W30
2592,8013,W30
2593,10696,W30
2594,10695,W30
2595,8015,W30
2596,10690,W30
2597,10689,W30
2598,8016,W30
2599,10683,W30
2600,15781,W30
2601,8098,W30
2602,8099,W30
2603,15993,W30
2604,16215,W30
2605,8186,W30
2606,16219,W30
2607,8187,W30
2608,10194,W30
2609,10188,W30
2610,10186,W30
2611,10185,W30
2612,8188,W30
2613,10180,W30
2614,10178,W30
2615,8189,W30
2616,8191,W30
2617,8195,W30
2618,8196,W30
2619,8197,W30
2620,16232,W30
2621,8185,W30
2622,8184,W30
2623,8183,W30
2624,16210,W30
2625,8172,W30
2626,10254,W30
2627,8173,W30
2628,10247,W30
2629,16183,W30
2630,16186,W30
2631,8175,W30
2632,16188,W30
2633,8198,W30
2634,8176,W30
2635,8178,W30
2636,8179,W30
2637,16200,W30
2638,16204,W30
2639,8180,W30
2640,16205,W30
2641,8181,W30
2642,8182,W30
2643,8177,W30
2644,8171,W30
2645,8199,W30
2646,8201,W30
2647,16270,W30
2648,8223,W30
2649,8224,W30
2650,8225,W30
2651,10091,W30
2652,8226,W30
2653,8227,W30
2654,16285,W30
2655,16289,W30
2656,16290,W30
2657,16291,W30
2658,8228,W30
2659,8229,W30
2660,8232,W30
2661,16301,W30
2662,8234,W30
2663,8235,W30
2664,10099,W30
2665,8222,W30
2666,8221,W30
2667,8220,W30
2668,8202,W30
2669,16246,W30
2670,8203,W30
2671,16247,W30
2672,8204,W30
2673,8207,W30
2674,8209,W30
2675,8210,W30
2676,8200,W30
2677,10128,W30
2678,8212,W30
2679,8215,W30
2680,8216,W30
2681,10114,W30
2682,8217,W30
2683,10111,W30
2684,8218,W30
2685,8219,W30
2686,8211,W30
2687,8170,W30
2688,8167,W30
2689,10262,W30
2690,8119,W30
2691,16057,W30
2692,8120,W30
2693,16066,W30
2694,8121,W30
2695,10384,W30
2696,16070,W30
2697,10376,W30
2698,10374,W30
2699,8124,W30
2700,8125,W30
2701,8126,W30
2702,8127,W30
2703,8128,W30
2704,10353,W30
2705,16107,W30
2706,10348,W30
2707,8118,W30
2708,8117,W30
2709,8116,W30
2710,16048,W30
2711,10432,W30
2712,10431,W30
2713,8100,W30
2714,15997,W30
2715,16016,W30
2716,8101,W30
2717,8102,W30
2718,8103,W30
2719,16110,W30
2720,10419,W30
2721,8104,W30
2722,8105,W30
2723,8106,W30
2724,8107,W30
2725,8109,W30
2726,8111,W30
2727,8112,W30
2728,8115,W30
2729,10418,W30
2730,8129,W30
2731,10343,W30
2732,8130,W30
2733,8149,W30
2734,8150,W30
2735,16148,W30
2736,8151,W30
2737,8152,W30
2738,8153,W30
2739,10288,W30
2740,8155,W30
2741,8148,W30
2742,8156,W30
2743,16159,W30
2744,8159,W30
2745,8162,W30
2746,10275,W30
2747,8163,W30
2748,10272,W30
2749,8164,W30
2750,8165,W30
2751,8158,W30
2752,8237,W30
2753,16145,W30
2754,8147,W30
2755,8131,W30
2756,8133,W30
2757,10336,W30
2758,8134,W30
2759,16128,W30
2760,8135,W30
2761,16130,W30
2762,16132,W30
2763,10300,W30
2764,8136,W30
2765,8137,W30
2766,8138,W30
2767,10310,W30
2768,8139,W30
2769,8141,W30
2770,8143,W30
2771,8144,W30
2772,8145,W30
2773,16134,W30
2774,9243,W30
2775,9242,W30
2776,9241,W30
2777,8732,W30
2778,8731,W30
2779,8730,W30
2780,8729,W30
2781,8728,W30
2782,8727,W30
2783,8726,W30
2784,8725,W30
2785,8724,W30
2786,8723,W30
2787,8722,W30
2788,8721,W30
2789,8720,W30
2790,8719,W30
2791,8718,W30
2792,8717,W30
2793,8716,W30
2794,8733,W30
2795,8734,W30
2796,8735,W30
2797,8736,W30
2798,8756,W30
2799,8755,W30
2800,8754,W30
2801,8753,W30
2802,8752,W30
2803,8751,W30
2804,8749,W30
2805,8748,W30
2806,8715,W30
2807,8747,W30
2808,8745,W30
2809,8744,W30
2810,8742,W30
2811,8741,W30
2812,8740,W30
2813,8739,W30
2814,8738,W30
2815,8737,W30
2816,8746,W30
2817,8757,W30
2818,8714,W30
2819,8712,W30
2820,8686,W30
2821,8685,W30
2822,8684,W30
2823,8683,W30
2824,8682,W30
2825,8681,W30
2826,8679,W30
2827,8678,W30
2828,8677,W30
2829,8676,W30
2830,8675,W30
2831,8674,W30
2832,8673,W30
2833,8672,W30
2834,8670,W30
2835,8669,W30
2836,8668,W30
2837,8687,W30
2838,8688,W30
2839,8690,W30
2840,8691,W30
2841,8711,W30
2842,8710,W30
2843,8709,W30
2844,8708,W30
2845,8707,W30
2846,8706,W30
2847,8705,W30
2848,8704,W30
2849,8713,W30
2850,8703,W30
2851,8701,W30
2852,8700,W30
2853,8699,W30
2854,8697,W30
2855,8695,W30
2856,8694,W30
2857,8693,W30
2858,8692,W30
2859,8702,W30
2860,8667,W30
2861,8760,W30
2862,8764,W30
2863,8835,W30
2864,8834,W30
2865,8833,W30
2866,8832,W30
2867,8831,W30
2868,8830,W30
2869,8829,W30
2870,8828,W30
2871,8827,W30
2872,8826,W30
2873,8825,W30
2874,8824,W30
2875,8823,W30
2876,8822,W30
2877,8821,W30
2878,8819,W30
2879,8818,W30
2880,8836,W30
2881,8837,W30
2882,8838,W30
2883,8839,W30
2884,8860,W30
2885,8859,W30
2886,8858,W30
2887,8857,W30
2888,8856,W30
2889,8853,W30
2890,8852,W30
2891,8851,W30
2892,8817,W30
2893,8850,W30
2894,8848,W30
2895,8847,W30
2896,8846,W30
2897,8845,W30
2898,8844,W30
2899,8843,W30
2900,8842,W30
2901,8841,W30
2902,8849,W30
2903,8762,W30
2904,8815,W30
2905,8813,W30
2906,8784,W30
2907,8783,W30
2908,8782,W30
2909,8781,W30
2910,8779,W30
2911,8778,W30
2912,8777,W30
2913,8776,W30
2914,8775,W30
2915,8774,W30
2916,8773,W30
2917,8772,W30
2918,8771,W30
2919,8770,W30
2920,8768,W30
2921,8767,W30
2922,8765,W30
2923,8785,W30
2924,8787,W30
2925,8788,W30
2926,8790,W30
2927,8812,W30
2928,8810,W30
2929,8809,W30
2930,8808,W30
2931,8807,W30
2932,8806,W30
2933,8805,W30
2934,8804,W30
2935,8814,W30
2936,8803,W30
2937,8800,W30
2938,8799,W30
2939,8798,W30
2940,8796,W30
2941,8795,W30
2942,8794,W30
2943,8793,W30
2944,8791,W30
2945,8801,W30
2946,8666,W30
2947,8665,W30
2948,8664,W30
2949,8539,W30
2950,8538,W30
2951,8537,W30
2952,8535,W30
2953,8534,W30
2954,8533,W30
2955,8532,W30
2956,8528,W30
2957,8526,W30
2958,8525,W30
2959,8524,W30
2960,8523,W30
2961,8522,W30
2962,8521,W30
2963,8519,W30
2964,8517,W30
2965,8516,W30
2966,8540,W30
2967,8541,W30
2968,8542,W30
2969,8543,W30
2970,8566,W30
2971,8565,W30
2972,8563,W30
2973,8562,W30
2974,8559,W30
2975,8558,W30
2976,8557,W30
2977,8556,W30
2978,8515,W30
2979,8555,W30
2980,8553,W30
2981,8551,W30
2982,8550,W30
2983,8549,W30
2984,8548,W30
2985,8547,W30
2986,8545,W30
2987,8544,W30
2988,8554,W30
2989,8567,W30
2990,8513,W30
2991,8511,W30
2992,8481,W30
2993,8480,W30
2994,8479,W30
2995,8478,W30
2996,8477,W30
2997,8476,W30
2998,8475,W30
2999,8474,W30
3000,8473,W30
3001,8472,W30
3002,8471,W30
3003,8470,W30
3004,8468,W30
3005,8467,W30
3006,8466,W30
3007,8465,W30
3008,8462,W30
3009,8482,W30
3010,8485,W30
3011,8486,W30
3012,8487,W30
3013,8509,W30
3014,8508,W30
3015,8507,W30
3016,8506,W30
3017,8504,W30
3018,8503,W30
3019,8501,W30
3020,8500,W30
3021,8512,W30
3022,8499,W30
3023,8496,W30
3024,8494,W30
3025,8493,W30
3026,8492,W30
3027,8491,W30
3028,8490,W30
3029,8489,W30
3030,8488,W30
3031,8497,W30
3032,8568,W30
3033,8569,W30
3034,8570,W30
3035,8636,W30
3036,8635,W30
3037,8634,W30
3038,8633,W30
3039,8632,W30
3040,8631,W30
3041,8630,W30
3042,8629,W30
3043,8628,W30
3044,8626,W30
3045,8624,W30
3046,8623,W30
3047,8622,W30
3048,8621,W30
3049,8619,W30
3050,8618,W30
3051,8617,W30
3052,8637,W30
3053,8638,W30
3054,8639,W30
3055,8642,W30
3056,8663,W30
3057,8662,W30
3058,8661,W30
3059,8660,W30
3060,8659,W30
3061,8658,W30
3062,8656,W30
3063,8653,W30
3064,8616,W30
3065,8652,W30
3066,8650,W30
3067,8649,W30
3068,8648,W30
3069,8647,W30
3070,8646,W30
3071,8645,W30
3072,8644,W30
3073,8643,W30
3074,8651,W30
3075,8614,W30
3076,8613,W30
3077,8612,W30
3078,8588,W30
3079,8587,W30
3080,8586,W30
3081,8585,W30
3082,8584,W30
3083,8583,W30
3084,8582,W30
3085,8581,W30
3086,8589,W30
3087,8580,W30
3088,8578,W30
3089,8577,W30
3090,8576,W30
3091,8575,W30
3092,8574,W30
3093,8573,W30
3094,8572,W30
3095,8571,W30
3096,8579,W30
3097,8862,W30
3098,8590,W30
3099,8592,W30
3100,8611,W30
3101,8610,W30
3102,8609,W30
3103,8608,W30
3104,8607,W30
3105,8606,W30
3106,8605,W30
3107,8604,W30
3108,8591,W30
3109,8603,W30
3110,8600,W30
3111,8599,W30
3112,8598,W30
3113,8597,W30
3114,8596,W30
3115,8595,W30
3116,8594,W30
3117,8593,W30
3118,8601,W30
3119,8863,W30
3120,8864,W30
3121,8865,W30
3122,9120,W30
3123,9119,W30
3124,9118,W30
3125,9117,W30
3126,9116,W30
3127,9115,W30
3128,9114,W30
3129,9113,W30
3130,9111,W30
3131,9110,W30
3132,9109,W30
3133,9108,W30
3134,9107,W30
3135,9106,W30
3136,9105,W30
3137,9104,W30
3138,9103,W30
3139,9121,W30
3140,9122,W30
3141,9123,W30
3142,9124,W30
3143,9147,W30
3144,9146,W30
3145,9145,W30
3146,9144,W30
3147,9143,W30
3148,9142,W30
3149,9141,W30
3150,9140,W30
3151,9102,W30
3152,9138,W30
3153,9135,W30
3154,9133,W30
3155,9132,W30
3156,9131,W30
3157,9130,W30
3158,9129,W30
3159,9128,W30
3160,9127,W30
3161,9137,W30
3162,9148,W30
3163,9101,W30
3164,9099,W30
3165,9075,W30
3166,9074,W30
3167,9073,W30
3168,9072,W30
3169,9071,W30
3170,9070,W30
3171,9069,W30
3172,9068,W30
3173,9067,W30
3174,9066,W30
3175,9065,W30
3176,9064,W30
3177,9063,W30
3178,9062,W30
3179,9061,W30
3180,9060,W30
3181,9059,W30
3182,9076,W30
3183,9077,W30
3184,9078,W30
3185,9079,W30
3186,9098,W30
3187,9097,W30
3188,9096,W30
3189,9095,W30
3190,9094,W30
3191,9092,W30
3192,9091,W30
3193,9090,W30
3194,9100,W30
3195,9089,W30
3196,9087,W30
3197,9086,W30
3198,9085,W30
3199,9084,W30
3200,9083,W30
3201,9082,W30
3202,9081,W30
3203,9080,W30
3204,9088,W30
3205,9149,W30
3206,9150,W30
3207,9151,W30
3208,9217,W30
3209,9216,W30
3210,9215,W30
3211,9214,W30
3212,9213,W30
3213,9212,W30
3214,9211,W30
3215,9210,W30
3216,9209,W30
3217,9208,W30
3218,9207,W30
3219,9206,W30
3220,9205,W30
3221,9204,W30
3222,9203,W30
3223,9202,W30
3224,9201,W30
3225,9218,W30
3226,9219,W30
3227,9220,W30
3228,9221,W30
3229,9240,W30
3230,9239,W30
3231,9238,W30
3232,9237,W30
3233,9236,W30
3234,9235,W30
3235,9234,W30
3236,9233,W30
3237,9200,W30
3238,9232,W30
3239,9230,W30
3240,9229,W30
3241,9228,W30
3242,9226,W30
3243,9225,W30
3244,9224,W30
3245,9223,W30
3246,9222,W30
3247,9231,W30
3248,9199,W30
3249,9198,W30
3250,9197,W30
3251,9172,W30
3252,9171,W30
3253,9169,W30
3254,9168,W30
3255,9166,W30
3256,9165,W30
3257,9164,W30
3258,9163,W30
3259,9173,W30
3260,9162,W30
3261,9160,W30
3262,9158,W30
3263,9157,W30
3264,9156,W30
3265,9155,W30
3266,9154,W30
3267,9153,W30
3268,9152,W30
3269,9161,W30
3270,9058,W30
3271,9174,W30
3272,9176,W30
3273,9195,W30
3274,9194,W30
3275,9193,W30
3276,9191,W30
3277,9190,W30
3278,9189,W30
3279,9188,W30
3280,9187,W30
3281,9175,W30
3282,9186,W30
3283,9184,W30
3284,9183,W30
3285,9182,W30
3286,9181,W30
3287,9180,W30
3288,9179,W30
3289,9178,W30
3290,9177,W30
3291,9185,W30
3292,7976,W30
3293,9057,W30
3294,9055,W30
3295,8933,W30
3296,8932,W30
3297,8930,W30
3298,8929,W30
3299,8928,W30
3300,8927,W30
3301,8926,W30
3302,8925,W30
3303,8924,W30
3304,8923,W30
3305,8922,W30
3306,8921,W30
3307,8919,W30
3308,8918,W30
3309,8917,W30
3310,8916,W30
3311,8915,W30
3312,8934,W30
3313,8935,W30
3314,8936,W30
3315,8937,W30
3316,8956,W30
3317,8955,W30
3318,8954,W30
3319,8953,W30
3320,8952,W30
3321,8951,W30
3322,8950,W30
3323,8949,W30
3324,8914,W30
3325,8948,W30
3326,8946,W30
3327,8945,W30
3328,8944,W30
3329,8943,W30
3330,8942,W30
3331,8940,W30
3332,8939,W30
3333,8938,W30
3334,8947,W30
3335,8957,W30
3336,8913,W30
3337,8911,W30
3338,8882,W30
3339,8881,W30
3340,8880,W30
3341,8879,W30
3342,8878,W30
3343,8877,W30
3344,8876,W30
3345,8875,W30
3346,8874,W30
3347,8873,W30
3348,8872,W30
3349,8871,W30
3350,8870,W30
3351,8869,W30
3352,8868,W30
3353,8867,W30
3354,8866,W30
3355,8883,W30
3356,8884,W30
3357,8885,W30
3358,8887,W30
3359,8910,W30
3360,8909,W30
3361,8908,W30
3362,8907,W30
3363,8906,W30
3364,8904,W30
3365,8902,W30
3366,8901,W30
3367,8912,W30
3368,8900,W30
3369,8897,W30
3370,8896,W30
3371,8895,W30
3372,8894,W30
3373,8892,W30
3374,8890,W30
3375,8889,W30
3376,8888,W30
3377,8898,W30
3378,8958,W30
3379,8959,W30
3380,8961,W30
3381,9026,W30
3382,9025,W30
3383,9024,W30
3384,9023,W30
3385,9022,W30
3386,9021,W30
3387,9020,W30
3388,9019,W30
3389,9018,W30
3390,9017,W30
3391,9016,W30
3392,9014,W30
3393,9013,W30
3394,9012,W30
3395,9011,W30
3396,9010,W30
3397,9009,W30
3398,9028,W30
3399,9029,W30
3400,9031,W30
3401,9032,W30
3402,9054,W30
3403,9052,W30
3404,9051,W30
3405,9050,W30
3406,9049,W30
3407,9048,W30
3408,9046,W30
3409,9045,W30
3410,9008,W30
3411,9044,W30
3412,9042,W30
3413,9041,W30
3414,9039,W30
3415,9038,W30
3416,9037,W30
3417,9035,W30
3418,9034,W30
3419,9033,W30
3420,9043,W30
3421,9007,W30
3422,9006,W30
3423,9005,W30
3424,8980,W30
3425,8979,W30
3426,8978,W30
3427,8976,W30
3428,8975,W30
3429,8974,W30
3430,8973,W30
3431,8972,W30
3432,8981,W30
3433,8971,W30
3434,8969,W30
3435,8968,W30
3436,8967,W30
3437,8966,W30
3438,8965,W30
3439,8964,W30
3440,8963,W30
3441,8962,W30
3442,8970,W30
3443,9056,W30
3444,8982,W30
3445,8984,W30
3446,9004,W30
3447,9002,W30
3448,9001,W30
3449,9000,W30
3450,8999,W30
3451,8998,W30
3452,8997,W30
3453,8996,W30
3454,8983,W30
3455,8995,W30
3456,8993,W30
3457,8992,W30
3458,8991,W30
3459,8990,W30
3460,8989,W30
3461,8988,W30
3462,8986,W30
3463,8985,W30
3464,8994,W30
3465,8460,W30
3466,7975,W30
3467,7973,W30
3468,18037,W30
3469,18041,W30
3470,18046,W30
3471,12517,W30
3472,12520,W30
3473,12523,W30
3474,12524,W30
3475,18053,W30
3476,14304,W30
3477,14301,W30
3478,18058,W30
3479,12536,W30
3480,14289,W30
3481,18066,W30
3482,14279,W30
3483,18074,W30
3484,14275,W30
3485,18079,W30
3486,12559,W30
3487,12567,W30
3488,12572,W30
3489,12574,W30
3490,12577,W30
3491,12580,W30
3492,14250,W30
3493,18036,W30
3494,14318,W30
3495,12505,W30
3496,14322,W30
3497,17894,W30
3498,14427,W30
3499,14425,W30
3500,12399,W30
3501,14408,W30
3502,17920,W30
3503,14401,W30
3504,12429,W30
3505,14382,W30
3506,17950,W30
3507,17958,W30
3508,14374,W30
3509,18103,W30
3510,12462,W30
3511,12469,W30
3512,14352,W30
3513,12474,W30
3514,14345,W30
3515,14335,W30
3516,18006,W30
3517,12489,W30
3518,18020,W30
3519,18021,W30
3520,12490,W30
3521,12491,W30
3522,12498,W30
3523,17979,W30
3524,18114,W30
3525,18115,W30
3526,14235,W30
3527,14156,W30
3528,12697,W30
3529,12698,W30
3530,12699,W30
3531,12701,W30
3532,18243,W30
3533,18245,W30
3534,14130,W30
3535,14120,W30
3536,14119,W30
3537,12729,W30
3538,18269,W30
3539,18211,W30
3540,12736,W30
3541,18277,W30
3542,14111,W30
3543,12747,W30
3544,12748,W30
3545,18285,W30
3546,18287,W30
3547,14106,W30
3548,14095,W30
3549,14091,W30
3550,12771,W30
3551,14080,W30
3552,14077,W30
3553,18276,W30
3554,14431,W30
3555,14160,W30
3556,18205,W30
3557,18120,W30
3558,18121,W30
3559,18125,W30
3560,18131,W30
3561,18132,W30
3562,14226,W30
3563,14223,W30
3564,18141,W30
3565,14215,W30
3566,18145,W30
3567,12616,W30
3568,12622,W30
3569,12687,W30
3570,12624,W30
3571,12638,W30
3572,12639,W30
3573,12644,W30
3574,14202,W30
3575,18175,W30
3576,12655,W30
3577,12656,W30
3578,12657,W30
3579,12665,W30
3580,14174,W30
3581,18194,W30
3582,18197,W30
3583,12635,W30
3584,12790,W30
3585,12370,W30
3586,12357,W30
3587,14723,W30
3588,14722,W30
3589,12030,W30
3590,12037,W30
3591,14717,W30
3592,14703,W30
3593,12048,W30
3594,12049,W30
3595,14696,W30
3596,12053,W30
3597,12054,W30
3598,14695,W30
3599,12056,W30
3600,12059,W30
3601,12064,W30
3602,17665,W30
3603,17666,W30
3604,14681,W30
3605,14680,W30
3606,17674,W30
3607,12072,W30
3608,12084,W30
3609,12095,W30
3610,12103,W30
3611,14658,W30
3612,12022,W30
3613,12021,W30
3614,14735,W30
3615,12013,W30
3616,11886,W30
3617,11892,W30
3618,14816,W30
3619,14814,W30
3620,14812,W30
3621,11908,W30
3622,11910,W30
3623,11914,W30
3624,14792,W30
3625,14779,W30
3626,11939,W30
3627,14774,W30
3628,12111,W30
3629,14768,W30
3630,14757,W30
3631,14750,W30
3632,14749,W30
3633,11984,W30
3634,17583,W30
3635,11993,W30
3636,12003,W30
3637,14739,W30
3638,14736,W30
3639,17612,W30
3640,12012,W30
3641,17614,W30
3642,14763,W30
3643,17695,W30
3644,12124,W30
3645,12130,W30
3646,12272,W30
3647,12273,W30
3648,12274,W30
3649,14514,W30
3650,12282,W30
3651,17805,W30
3652,14507,W30
3653,12285,W30
3654,12286,W30
3655,17816,W30
3656,12287,W30
3657,12306,W30
3658,12268,W30
3659,12311,W30
3660,14484,W30
3661,14482,W30
3662,12321,W30
3663,14475,W30
3664,17843,W30
3665,12326,W30
3666,7974,W30
3667,17858,W30
3668,12347,W30
3669,12349,W30
3670,14466,W30
3671,14463,W30
3672,12312,W30
3673,14461,W30
3674,14523,W30
3675,14533,W30
3676,12132,W30
3677,12135,W30
3678,17717,W30
3679,14625,W30
3680,14620,W30
3681,17728,W30
3682,12154,W30
3683,12161,W30
3684,12168,W30
3685,12173,W30
3686,14583,W30
3687,17742,W30
3688,12259,W30
3689,12193,W30
3690,17751,W30
3691,17753,W30
3692,12208,W30
3693,17759,W30
3694,12216,W30
3695,12219,W30
3696,12222,W30
3697,12225,W30
3698,12229,W30
3699,12237,W30
3700,12246,W30
3701,12251,W30
3702,14574,W30
3703,14821,W30
3704,14072,W30
3705,18337,W30
3706,13753,W30
3707,19025,W30
3708,13289,W30
3709,13290,W30
3710,13291,W30
3711,13747,W30
3712,19041,W30
3713,13300,W30
3714,13318,W30
3715,13329,W30
3716,13731,W30
3717,19061,W30
3718,13336,W30
3719,19072,W30
3720,13339,W30
3721,13730,W30
3722,19091,W30
3723,13344,W30
3724,13346,W30
3725,19101,W30
3726,13348,W30
3727,13350,W30
3728,13352,W30
3729,13727,W30
3730,19122,W30
3731,19017,W30
3732,13274,W30
3733,19007,W30
3734,19005,W30
3735,13792,W30
3736,13789,W30
3737,13788,W30
3738,13210,W30
3739,13214,W30
3740,18909,W30
3741,13782,W30
3742,18920,W30
3743,13779,W30
3744,13219,W30
3745,13778,W30
3746,13225,W30
3747,13359,W30
3748,18941,W30
3749,13774,W30
3750,18952,W30
3751,18959,W30
3752,13771,W30
3753,13241,W30
3754,13242,W30
3755,13244,W30
3756,13250,W30
3757,13760,W30
3758,13267,W30
3759,13271,W30
3760,13272,W30
3761,13777,W30
3762,19128,W30
3763,19132,W30
3764,19138,W30
3765,13491,W30
3766,19272,W30
3767,19286,W30
3768,13517,W30
3769,13519,W30
3770,19299,W30
3771,19301,W30
3772,13617,W30
3773,19312,W30
3774,13530,W30
3775,13614,W30
3776,13532,W30
3777,13642,W30
3778,13537,W30
3779,19335,W30
3780,19336,W30
3781,13539,W30
3782,19342,W30
3783,19345,W30
3784,19347,W30
3785,19352,W30
3786,13604,W30
3787,13596,W30
3788,19372,W30
3789,13566,W30
3790,13573,W30
3791,19332,W30
3792,13793,W30
3793,19260,W30
3794,19250,W30
3795,19139,W30
3796,13724,W30
3797,13721,W30
3798,13368,W30
3799,19157,W30
3800,13718,W30
3801,19161,W30
3802,13390,W30
3803,13394,W30
3804,19185,W30
3805,13694,W30
3806,13692,W30
3807,19252,W30
3808,13686,W30
3809,13425,W30
3810,13440,W30
3811,13442,W30
3812,13671,W30
3813,13668,W30
3814,13460,W30
3815,13464,W30
3816,13469,W30
3817,13652,W30
3818,19240,W30
3819,13651,W30
3820,13477,W30
3821,13679,W30
3822,12805,W30
3823,13193,W30
3824,13186,W30
3825,12923,W30
3826,18499,W30
3827,18514,W30
3828,18517,W30
3829,13974,W30
3830,12944,W30
3831,18546,W30
3832,12951,W30
3833,13968,W30
3834,18557,W30
3835,18558,W30
3836,13962,W30
3837,18568,W30
3838,13960,W30
3839,12976,W30
3840,18580,W30
3841,18583,W30
3842,18593,W30
3843,18600,W30
3844,13935,W30
3845,13932,W30
3846,13006,W30
3847,18618,W30
3848,18626,W30
3849,18627,W30
3850,13984,W30
3851,12919,W30
3852,13988,W30
3853,12911,W30
3854,18339,W30
3855,14064,W30
3856,18341,W30
3857,18345,W30
3858,14063,W30
3859,18351,W30
3860,12826,W30
3861,12827,W30
3862,14052,W30
3863,18364,W30
3864,14046,W30
3865,14038,W30
3866,13010,W30
3867,18381,W30
3868,12858,W30
3869,14016,W30
3870,18428,W30
3871,14012,W30
3872,12886,W30
3873,14005,W30
3874,18442,W30
3875,13997,W30
3876,18462,W30
3877,18465,W30
3878,12907,W30
3879,12908,W30
3880,18386,W30
3881,18635,W30
3882,13011,W30
3883,13013,W30
3884,18782,W30
3885,18787,W30
3886,13106,W30
3887,13109,W30
3888,13110,W30
3889,13858,W30
3890,18803,W30
3891,13120,W30
3892,13853,W30
3893,13127,W30
3894,13130,W30
3895,13131,W30
3896,18778,W30
3897,13843,W30
3898,18832,W30
3899,13835,W30
3900,13145,W30
3901,18844,W30
3902,13146,W30
3903,13147,W30
3904,13834,W30
3905,13163,W30
3906,18859,W30
3907,13814,W30
3908,13171,W30
3909,13801,W30
3910,18822,W30
3911,13794,W30
3912,13867,W30
3913,18757,W30
3914,18640,W30
3915,18652,W30
3916,13919,W30
3917,13910,W30
3918,13909,W30
3919,13906,W30
3920,13904,W30
3921,18685,W30
3922,13041,W30
3923,18693,W30
3924,13046,W30
3925,13047,W30
3926,18763,W30
3927,13052,W30
3928,13898,W30
3929,13896,W30
3930,13892,W30
3931,18735,W30
3932,18738,W30
3933,13066,W30
3934,13888,W30
3935,13073,W30
3936,13074,W30
3937,13077,W30
3938,13883,W30
3939,13878,W30
3940,13053,W30
3941,11874,W30
3942,8459,W30
3943,11870,W30
3944,11110,W30
3945,11589,W30
3946,7881,W30
3947,11590,W30
3948,7882,W30
3949,11104,W30
3950,15491,W30
3951,11100,W30
3952,11098,W30
3953,7883,W30
3954,7885,W30
3955,11601,W30
3956,11602,W30
3957,15500,W30
3958,7886,W30
3959,7887,W30
3960,7888,W30
3961,11604,W30
3962,7889,W30
3963,11111,W30
3964,7880,W30
3965,15070,W30
3966,11579,W30
3967,11527,W30
3968,15470,W30
3969,11530,W30
3970,15117,W30
3971,15115,W30
3972,7872,W30
3973,11544,W30
3974,7873,W30
3975,7874,W30
3976,11082,W30
3977,11558,W30
3978,15478,W30
3979,7876,W30
3980,7877,W30
3981,15083,W30
3982,11571,W30
3983,11572,W30
3984,15078,W30
3985,7878,W30
3986,11578,W30
3987,7875,W30
3988,11136,W30
3989,11609,W30
3990,7892,W30
3991,7908,W30
3992,11633,W30
3993,15022,W30
3994,15021,W30
3995,15013,W30
3996,15537,W30
3997,11017,W30
3998,15002,W30
3999,11015,W30
4000,15538,W30
4001,7909,W30
4002,7910,W30
4003,7911,W30
4004,11008,W30
4005,15549,W30
4006,11005,W30
4007,14995,W30
4008,11668,W30
4009,15550,W30
4010,11632,W30
4011,11631,W30
4012,15029,W30
4013,7907,W30
4014,7893,W30
4015,15510,W30
4016,11616,W30
4017,7894,W30
4018,7895,W30
4019,15513,W30
4020,11066,W30
4021,7896,W30
4022,15043,W30
4023,7891,W30
4024,7897,W30
4025,7899,W30
4026,11054,W30
4027,7900,W30
4028,15035,W30
4029,7902,W30
4030,11035,W30
4031,7903,W30
4032,7904,W30
4033,15031,W30
4034,7898,W30
4035,11526,W30
